[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.11.5 (main, Jan 27 2025, 07:08:36) [MSC v.1942 64 bit (AMD64)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.2 with 4.2.2 msw (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "C:\\Users\\Owen\\Documents\\Projects\\Hack Club\\100% Keyboard\\100% Keyboard\\keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": true, "outline_delta": 10.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'GND', 'Net-(U1-~{RESET})'}): ['SWRST1'], frozenset({'C10', 'R5'}): ['SW87'], frozenset({'R5', 'C9'}): ['SW86'], frozenset({'R5', 'C8'}): ['SW85'], frozenset({'C7', 'R5'}): ['SW84'], frozenset({'C6', 'R5'}): ['SW83'], frozenset({'R5', 'C5'}): ['SW82'], frozenset({'C4', 'R5'}): ['SW81'], frozenset({'C3', 'R5'}): ['SW80'], frozenset({'C2', 'R5'}): ['SW79'], frozenset({'C1', 'R5'}): ['SW78'], frozenset({'C0', 'R5'}): ['SW77'], frozenset({'R4', 'C12'}): ['SW76'], frozenset({'C11', 'R4'}): ['SW75'], frozenset({'C10', 'R4'}): ['SW74'], frozenset({'R4', 'C9'}): ['SW73'], frozenset({'R4', 'C8'}): ['SW72'], frozenset({'C7', 'R4'}): ['SW71'], frozenset({'R4', 'C6'}): ['SW70'], frozenset({'R4', 'C5'}): ['SW69'], frozenset({'R4', 'C4'}): ['SW68'], frozenset({'C3', 'R4'}): ['SW67'], frozenset({'R4', 'C2'}): ['SW66'], frozenset({'C1', 'R4'}): ['SW65'], frozenset({'C0', 'R4'}): ['SW64'], frozenset({'R3', 'C12'}): ['SW63'], frozenset({'C11', 'R3'}): ['SW62'], frozenset({'R3', 'C10'}): ['SW61'], frozenset({'R3', 'C9'}): ['SW60'], frozenset({'R3', 'C8'}): ['SW59'], frozenset({'C7', 'R3'}): ['SW58'], frozenset({'R3', 'C6'}): ['SW57'], frozenset({'R3', 'C5'}): ['SW56'], frozenset({'R3', 'C4'}): ['SW55'], frozenset({'C3', 'R3'}): ['SW54'], frozenset({'R3', 'C2'}): ['SW53'], frozenset({'C1', 'R3'}): ['SW52'], frozenset({'R3', 'C0'}): ['SW51'], frozenset({'C16', 'R2'}): ['SW50'], frozenset({'C15', 'R2'}): ['SW49'], frozenset({'C14', 'R2'}): ['SW48'], frozenset({'C13', 'R2'}): ['SW47'], frozenset({'C12', 'R2'}): ['SW46'], frozenset({'C11', 'R2'}): ['SW45'], frozenset({'C10', 'R2'}): ['SW44'], frozenset({'C9', 'R2'}): ['SW43'], frozenset({'C8', 'R2'}): ['SW42'], frozenset({'C7', 'R2'}): ['SW41'], frozenset({'C6', 'R2'}): ['SW40'], frozenset({'C5', 'R2'}): ['SW39'], frozenset({'C4', 'R2'}): ['SW38'], frozenset({'C3', 'R2'}): ['SW37'], frozenset({'C2', 'R2'}): ['SW36'], frozenset({'C1', 'R2'}): ['SW35'], frozenset({'C0', 'R2'}): ['SW34'], frozenset({'R1', 'C16'}): ['SW33'], frozenset({'R1', 'C15'}): ['SW32'], frozenset({'R1', 'C14'}): ['SW31'], frozenset({'C13', 'R1'}): ['SW30'], frozenset({'R1', 'C12'}): ['SW29'], frozenset({'C11', 'R1'}): ['SW28'], frozenset({'C10', 'R1'}): ['SW27'], frozenset({'R1', 'C9'}): ['SW26'], frozenset({'R1', 'C8'}): ['SW25'], frozenset({'C7', 'R1'}): ['SW24'], frozenset({'R1', 'C6'}): ['SW23'], frozenset({'R1', 'C5'}): ['SW22'], frozenset({'R1', 'C4'}): ['SW21'], frozenset({'C3', 'R1'}): ['SW20'], frozenset({'R1', 'C2'}): ['SW19'], frozenset({'C1', 'R1'}): ['SW18'], frozenset({'C0', 'R1'}): ['SW17'], frozenset({'C15', 'R0'}): ['SW16'], frozenset({'R0', 'C14'}): ['SW15'], frozenset({'C13', 'R0'}): ['SW14'], frozenset({'C12', 'R0'}): ['SW13'], frozenset({'C11', 'R0'}): ['SW12'], frozenset({'C10', 'R0'}): ['SW11'], frozenset({'R0', 'C9'}): ['SW10'], frozenset({'R0', 'C8'}): ['SW9'], frozenset({'C7', 'R0'}): ['SW8'], frozenset({'C6', 'R0'}): ['SW7'], frozenset({'R0', 'C5'}): ['SW6'], frozenset({'C4', 'R0'}): ['SW5'], frozenset({'C3', 'R0'}): ['SW4'], frozenset({'C2', 'R0'}): ['SW3'], frozenset({'C1', 'R0'}): ['SW2'], frozenset({'C0', 'R0'}): ['SW1']})
[key_placer.py:128]: Diodes by switch: {'SW87': ['D87'], 'SW86': ['D86'], 'SW85': ['D85'], 'SW84': ['D84'], 'SW83': ['D83'], 'SW82': ['D82'], 'SW81': ['D81'], 'SW80': ['D80'], 'SW79': ['D79'], 'SW78': ['D78'], 'SW77': ['D77'], 'SW76': ['D76'], 'SW75': ['D75'], 'SW74': ['D74'], 'SW73': ['D73'], 'SW72': ['D72'], 'SW71': ['D71'], 'SW70': ['D70'], 'SW69': ['D69'], 'SW68': ['D68'], 'SW67': ['D67'], 'SW66': ['D66'], 'SW65': ['D65'], 'SW64': ['D64'], 'SW63': ['D63'], 'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW16': ['D16'], 'SW15': ['D15'], 'SW14': ['D14'], 'SW13': ['D13'], 'SW12': ['D12'], 'SW11': ['D11'], 'SW10': ['D10'], 'SW9': ['D9'], 'SW8': ['D8'], 'SW7': ['D7'], 'SW6': ['D6'], 'SW5': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
[kle_serial.py:897]: User layout: [['Esc', {'x': 1}, 'F1', 'F2', 'F3', 'F4', {'x': 0.5}, 'F5', 'F6', 'F7', 'F8', {'x': 0.5}, 'F9', 'F10', 'F11', 'F12', {'x': 0.25}, 'PrtSc', 'Scroll Lock', 'Pause\nBreak'], [{'y': 0.5}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'x': 0.25}, 'Insert', 'Home', 'PgUp'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'x': 0.25}, 'Delete', 'End', 'PgDn'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter'], [{'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift', {'x': 1.25}, '↑'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Win', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl', {'x': 0.25}, '←', '↓', '→']]
[key_placer.py:662]: Layout offset: (28575000, 28575000)
[board_modifier.py:75]: Searching for optional ST7 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW6
[board_modifier.py:98]: Getting SW6 footprint position: (161925000, 38100000)
[board_modifier.py:75]: Searching for optional ST6 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW5
[board_modifier.py:98]: Getting SW5 footprint position: (133350000, 38100000)
[board_modifier.py:75]: Searching for optional ST5 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW4
[board_modifier.py:98]: Getting SW4 footprint position: (114300000, 38100000)
[board_modifier.py:75]: Searching for optional ST4 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW3
[board_modifier.py:98]: Getting SW3 footprint position: (95250000, 38100000)
[board_modifier.py:75]: Searching for optional ST3 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW2
[board_modifier.py:98]: Getting SW2 footprint position: (76200000, 38100000)
[board_modifier.py:75]: Searching for optional ST2 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for SW1
[board_modifier.py:98]: Getting SW1 footprint position: (38100000, 38100000)
[board_modifier.py:75]: Searching for optional ST1 footprint in C:\Users\Owen\Documents\Projects\Hack Club\100% Keyboard\100% Keyboard\100% Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:424]: Routing SW87 with D87
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW87:2' at (369232500, 138085000) with pad 'D87:2' at (371792500, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(369232500, 138085000), (369232500, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(369232500, 142470000), (371792500, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW86 with D86
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW86:2' at (350182500, 138085000) with pad 'D86:2' at (352742500, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(350182500, 138085000), (350182500, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(350182500, 142470000), (352742500, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW85 with D85
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW85:2' at (331132500, 138085000) with pad 'D85:2' at (333692500, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(331132500, 138085000), (331132500, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(331132500, 142470000), (333692500, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW84 with D84
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW84:2' at (304938750, 138085000) with pad 'D84:2' at (307498750, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(304938750, 138085000), (304938750, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(304938750, 142470000), (307498750, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW83 with D83
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW83:2' at (281126250, 138085000) with pad 'D83:2' at (283686250, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(281126250, 138085000), (281126250, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(281126250, 142470000), (283686250, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW82 with D82
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW82:2' at (257313750, 138085000) with pad 'D82:2' at (259873750, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(257313750, 138085000), (257313750, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(257313750, 142470000), (259873750, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW81 with D81
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW81:2' at (233501250, 138085000) with pad 'D81:2' at (236061250, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(233501250, 138085000), (233501250, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(233501250, 142470000), (236061250, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW80 with D80
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW80:2' at (162063750, 138085000) with pad 'D80:2' at (164623750, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(162063750, 138085000), (162063750, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(162063750, 142470000), (164623750, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW79 with D79
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW79:2' at (90626250, 138085000) with pad 'D79:2' at (93186250, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(90626250, 138085000), (90626250, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(90626250, 142470000), (93186250, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW78 with D78
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW78:2' at (66813750, 138085000) with pad 'D78:2' at (69373750, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(66813750, 138085000), (66813750, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(66813750, 142470000), (69373750, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW77 with D77
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW77:2' at (43001250, 138085000) with pad 'D77:2' at (45561250, 145030000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(43001250, 138085000), (43001250, 142470000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(43001250, 142470000), (45561250, 145030000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW76 with D76
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW76:2' at (350182500, 119035000) with pad 'D76:2' at (352742500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(350182500, 119035000), (350182500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(350182500, 123420000), (352742500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW75 with D75
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW75:2' at (290651250, 119035000) with pad 'D75:2' at (293211250, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(290651250, 119035000), (290651250, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(290651250, 123420000), (293211250, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW74 with D74
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW74:2' at (254932500, 119035000) with pad 'D74:2' at (257492500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(254932500, 119035000), (254932500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(254932500, 123420000), (257492500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW73 with D73
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW73:2' at (235882500, 119035000) with pad 'D73:2' at (238442500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(235882500, 119035000), (235882500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(235882500, 123420000), (238442500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW72 with D72
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW72:2' at (216832500, 119035000) with pad 'D72:2' at (219392500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(216832500, 119035000), (216832500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(216832500, 123420000), (219392500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW71 with D71
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW71:2' at (197782500, 119035000) with pad 'D71:2' at (200342500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(197782500, 119035000), (197782500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(197782500, 123420000), (200342500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW70 with D70
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW70:2' at (178732500, 119035000) with pad 'D70:2' at (181292500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(178732500, 119035000), (178732500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(178732500, 123420000), (181292500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW69 with D69
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW69:2' at (159682500, 119035000) with pad 'D69:2' at (162242500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(159682500, 119035000), (159682500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(159682500, 123420000), (162242500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW68 with D68
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW68:2' at (140632500, 119035000) with pad 'D68:2' at (143192500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(140632500, 119035000), (140632500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(140632500, 123420000), (143192500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW67 with D67
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW67:2' at (121582500, 119035000) with pad 'D67:2' at (124142500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(121582500, 119035000), (121582500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(121582500, 123420000), (124142500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW66 with D66
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW66:2' at (102532500, 119035000) with pad 'D66:2' at (105092500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(102532500, 119035000), (102532500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(102532500, 123420000), (105092500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW65 with D65
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW65:2' at (83482500, 119035000) with pad 'D65:2' at (86042500, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(83482500, 119035000), (83482500, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(83482500, 123420000), (86042500, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW64 with D64
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW64:2' at (52526250, 119035000) with pad 'D64:2' at (55086250, 125980000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(52526250, 119035000), (52526250, 123420000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(52526250, 123420000), (55086250, 125980000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW63 with D63
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW63:2' at (295413750, 99985000) with pad 'D63:2' at (297973750, 106930000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(295413750, 99985000), (295413750, 104370000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(295413750, 104370000), (297973750, 106930000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW62 with D62
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW62:2' at (264457500, 99985000) with pad 'D62:2' at (267017500, 106930000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(264457500, 99985000), (264457500, 104370000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(264457500, 104370000), (267017500, 106930000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW61 with D61
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW61:2' at (245407500, 99985000) with pad 'D61:2' at (247967500, 106930000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(245407500, 99985000), (245407500, 104370000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(245407500, 104370000), (247967500, 106930000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW60 with D60
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'SW60:2' at (226357500, 99985000) with pad 'D60:2' at (228917500, 106930000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(226357500, 99985000), (226357500, 104370000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(226357500, 104370000), (228917500, 106930000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing SW59 with D59
[key_placer.py:426]: Using internal autorouter method
